caldt,mkt,ewmkt
1928-05-09,0.000535839,0.00179692
1928-05-10,-0.00161381,0.00186932
1928-05-11,0.00784473,0.0105393
1928-05-14,0.00492886,0.0140676
1928-05-15,-0.000466309,0.00235594
1928-05-16,-0.0151525,-0.0150485
1928-05-17,0.00483074,0.000679353
1928-05-18,-0.00706132,-0.00311521
1928-05-21,-0.0114463,-0.00457409
1928-05-22,-0.0137712,-0.0145592
1928-05-23,0.0173535,0.0139954
1928-05-24,0.0054828,0.0101873
1928-05-25,0.00201484,0.00441268
1928-05-28,-0.0146585,-0.0141959
1928-05-29,0.00886164,0.00503544
1928-05-31,0.00939287,0.0125308
1928-06-01,0.00355976,0.00162544
1928-06-02,0.00634925,0.00764305
1928-06-04,-0.0183714,-0.0158999
1928-06-05,0.00235896,0.00264644
1928-06-06,-0.00839201,-0.00492584
1928-06-07,-0.00484721,-0.0111618
1928-06-08,-0.0138244,-0.0167886
1928-06-09,-0.012971,-0.0137722
1928-06-11,-0.0229282,-0.0294033
1928-06-12,-0.0230771,-0.0399356
1928-06-13,0.0312746,0.0328178
1928-06-14,0.00967736,0.021546
1928-06-15,-0.0124896,-0.00966017
1928-06-16,-3.23681e-05,-0.00406593
1928-06-18,-0.0200949,-0.0182832
1928-06-19,-0.00589493,-0.0153379
1928-06-20,0.013968,0.0134338
1928-06-21,0.00161016,0.00639458
1928-06-22,-0.000237411,0.00307247
1928-06-23,-0.00631545,-0.00508205
1928-06-25,0.00109332,-0.00185405
1928-06-26,0.0100657,0.00929292
1928-06-27,0.0101413,0.0115528
1928-06-28,0.00824094,0.00753487
1928-06-29,0.00499552,0.00490977
1928-06-30,0.00138658,0.0028253
1928-07-02,-0.0117034,-0.0128377
1928-07-03,0.0163282,0.0145381
1928-07-05,0.0095235,0.0114359
1928-07-06,-0.0030324,-0.00203064
1928-07-07,0.00271435,0.00484231
1928-07-09,0.000261659,1.03995e-05
1928-07-10,-0.00279982,-0.00454398
1928-07-11,-0.0231939,-0.023732
1928-07-12,-0.00627744,-0.00830483
1928-07-13,0.00709748,0.00779488
1928-07-14,-2.66644e-05,0.00252052
1928-07-16,-0.0122265,-0.0119913
1928-07-17,0.00465595,0.00199528
1928-07-18,0.00902694,0.00653437
1928-07-19,-0.00152549,0.00213376
1928-07-20,0.00117023,0.00156211
1928-07-21,-0.00225325,0.000106816
1928-07-23,0.00631837,0.00456661
1928-07-24,0.000533016,0.00322672
1928-07-25,0.00429228,0.000727205
1928-07-26,0.00248161,0.00303058
1928-07-27,0.00798064,0.00509382
1928-07-28,0.00249066,0.00209899
1928-07-30,-0.00125813,-0.000574932
1928-07-31,-0.000815981,-4.57953e-06
1928-08-01,0.00261607,0.00241559
1928-08-02,-0.0043535,-0.00431488
1928-08-03,0.00252932,0.00245171
1928-08-04,0.00220465,0.00409659
1928-08-06,0.00717633,0.00506371
1928-08-07,-0.00351076,-0.00304162
1928-08-08,-0.0110273,-0.00865252
1928-08-09,0.00123504,-0.00111286
1928-08-10,-0.00193168,-0.00231635
1928-08-11,0.00133039,0.00335551
1928-08-13,-0.000379407,0.000456563
1928-08-14,-0.00629861,-0.00441889
1928-08-15,0.0138901,0.00942913
1928-08-16,0.00804462,0.00803545
1928-08-17,0.0028731,0.00112652
1928-08-18,0.00303744,0.00509429
1928-08-20,0.00229375,0.00234469
1928-08-21,0.00995373,0.00574481
1928-08-22,0.0014206,0.00274396
1928-08-23,0.000222865,0.000279861
1928-08-24,0.0137244,0.0124518
1928-08-25,0.00286505,0.00259697
1928-08-27,-0.00290115,-0.00118103
1928-08-28,0.00640302,0.00522139
1928-08-29,0.00264271,0.00258729
1928-08-30,0.00304058,0.00512528
1928-08-31,0.0116562,0.00716502
1928-09-01,0.00269552,0.00599117
1928-09-04,0.00419117,0.00472889
1928-09-05,0.00425285,0.0040579
1928-09-06,-0.00404199,-0.00182781
1928-09-07,0.00669707,0.00678065
1928-09-08,-0.00295877,-0.000557297
1928-09-10,-0.0033923,-0.000330068
1928-09-11,0.00639702,0.00513932
1928-09-12,0.003373,0.00288287
1928-09-13,-0.000683148,-0.000109382
1928-09-14,0.00140948,0.00477767
1928-09-15,0.00591237,0.00572137
1928-09-17,0.00546343,0.00909262
1928-09-18,-0.00681018,-0.00338482
1928-09-19,-0.000386489,0.000800819
1928-09-20,0.0016322,0.00449731
1928-09-21,0.00672628,0.00566514
1928-09-22,-0.00241586,-0.000458689
1928-09-24,0.00642327,0.00484521
1928-09-25,-0.000706378,0.00108122
1928-09-26,-0.00114936,-0.00147329
1928-09-27,-0.0120551,-0.0119339
1928-09-28,0.000283018,-0.00289911
1928-09-29,0.010406,0.00966976
1928-10-01,-0.000987294,0.00133983
1928-10-02,-0.00418152,-0.004331
1928-10-03,-0.0025333,-0.00127086
1928-10-04,0.0027531,0.00467428
1928-10-05,-0.00240587,-0.00118277
1928-10-06,-0.000284476,0.000471065
1928-10-08,-0.00333143,-0.00370903
1928-10-09,0.0013456,-0.000174554
1928-10-10,0.00945986,0.00997894
1928-10-11,0.00317938,0.00294263
1928-10-13,0.00570848,0.00650399
1928-10-15,0.00391232,0.0036403
1928-10-16,0.00320546,0.0028854
1928-10-17,0.00382688,0.00526779
1928-10-18,0.00303907,0.00087574
1928-10-19,0.00525808,0.00325554
1928-10-20,-0.00447308,-0.00264576
1928-10-22,-0.00101763,0.000410185
1928-10-23,0.00664341,0.00537688
1928-10-24,0.00222907,0.00364831
1928-10-25,-0.00259274,-0.000606507
1928-10-26,-0.0112957,-0.0120437
1928-10-27,0.00868138,0.00731947
1928-10-29,0.00718059,0.00868745
1928-10-30,-0.0101113,-0.0113391
1928-10-31,-0.00422918,-0.00671047
1928-11-01,0.0128425,0.0102639
1928-11-02,-0.00106105,-0.000693179
1928-11-03,0.000509222,-4.18246e-06
1928-11-05,0.0114358,0.0110613
1928-11-07,0.011941,0.0114809
1928-11-08,-0.00247915,-0.00132601
1928-11-09,0.00745616,0.00568603
1928-11-10,0.00829362,0.00887707
1928-11-12,0.00380117,0.00166993
1928-11-13,0.00070448,-0.0014321
1928-11-14,0.00121396,0.00203835
1928-11-15,0.00350968,0.00192679
1928-11-16,0.017687,0.0140053
1928-11-17,0.0010183,-0.000150613
1928-11-19,0.00195012,0.00416983
1928-11-20,0.011386,0.00868905
1928-11-21,-0.0149576,-0.0106139
1928-11-22,0.0140603,0.0149904
1928-11-23,0.00347386,0.00548636
1928-11-26,0.00524125,0.00976674
1928-11-27,0.00306255,0.00525404
1928-11-28,0.0108165,0.0102208
1928-11-30,0.0035304,0.000655578
1928-12-01,-0.00581298,-0.00187214
1928-12-03,-0.00721662,-0.006236
1928-12-04,0.00212006,0.00234197
1928-12-05,-0.00654706,-0.00295231
1928-12-06,-0.0352923,-0.0329991
1928-12-07,-0.0233476,-0.0221666
1928-12-08,-0.0188905,-0.0239058
1928-12-10,0.0166266,0.00901363
1928-12-11,0.0228327,0.0282365
1928-12-12,-0.00755797,-0.00383447
1928-12-13,-0.00296071,-0.000935989
1928-12-14,0.00286798,0.00205119
1928-12-15,-0.00365492,-0.00177452
1928-12-17,-0.00370446,-0.00793411
1928-12-18,0.0108246,0.0078664
1928-12-19,0.0120585,0.0117679
1928-12-20,0.00343674,0.00257491
1928-12-21,0.0105297,0.00636229
1928-12-22,0.00103362,0.00157019
1928-12-24,0.00859999,0.00758726
1928-12-26,-0.00304168,-0.00200081
1928-12-27,0.00660318,0.00321031
1928-12-28,0.0134399,0.0102942
1928-12-29,0.00210805,0.00315999
1928-12-31,0.013713,0.0142494
1929-01-02,0.0154985,0.0173342
1929-01-03,0.00177593,0.00159805
1929-01-04,0.0004875,0.00103362
1929-01-05,-0.0087814,-0.00397508
1929-01-07,-0.0128384,-0.0138756
1929-01-08,-0.00228306,-0.00144579
1929-01-09,0.0122262,0.0135115
1929-01-10,0.0028214,0.0044103
1929-01-11,-0.000647274,0.00177881
1929-01-12,-0.00253094,0.000234662
1929-01-14,0.00308612,0.00540482
1929-01-15,-0.0100585,-0.00980279
1929-01-16,0.00965274,0.00758707
1929-01-17,0.00717906,0.00559921
1929-01-18,0.00206399,0.00226803
1929-01-19,0.00201593,0.00253967
1929-01-21,0.00178233,0.000774467
1929-01-22,0.00674681,0.00104046
1929-01-23,0.00566391,-0.000351227
1929-01-24,-0.00794043,-0.00750399
1929-01-25,0.0116308,0.00552816
1929-01-26,0.00319505,0.00116945
1929-01-28,-0.00333424,-0.00131509
1929-01-29,-0.00175365,-0.00388773
1929-01-30,0.00305559,-0.000412509
1929-01-31,0.0138639,0.0109953
1929-02-01,0.00613248,0.00697474
1929-02-02,0.000114297,0.00326465
1929-02-04,-0.00449535,0.00268202
1929-02-05,0.00235214,0.00299756
1929-02-06,-0.00840577,-0.00691904
1929-02-07,-0.0296834,-0.0279725
1929-02-08,-0.00992142,-0.0115939
1929-02-11,0.0228524,0.0194451
1929-02-13,0.000892767,0.0035485
1929-02-14,-0.00590286,-0.00743434
1929-02-15,-0.016381,-0.0139229
1929-02-16,-0.0138587,-0.0162909
1929-02-18,0.0115072,0.00829765
1929-02-19,0.00222392,0.0089623
1929-02-20,0.00883627,0.00943648
1929-02-21,0.00787639,0.00587454
1929-02-25,0.00259801,0.00315137
1929-02-26,0.00395507,0.00401061
1929-02-27,0.0105676,0.00903168
1929-02-28,0.0102694,0.00828374
1929-03-01,0.0108194,0.00923957
1929-03-02,-0.00267394,-0.00203214
1929-03-04,-0.00951251,-0.00877044
1929-03-05,-0.00654432,-0.00617922
1929-03-06,-0.0155413,-0.0179893
1929-03-07,0.00776593,0.00544241
1929-03-08,0.00573367,0.00533322
1929-03-09,-2.93381e-05,0.00132989
1929-03-11,-0.0129456,-0.00900387
1929-03-12,0.00224349,-0.000942111
1929-03-13,0.00991283,0.00777343
1929-03-14,0.0155542,0.0115384
1929-03-15,0.0105387,0.00810468
1929-03-16,0.002649,0.00338067
1929-03-18,-0.00423776,-0.00205555
1929-03-19,0.000303686,-0.000239794
1929-03-20,0.000273035,-0.00153596
1929-03-21,-0.00474013,-0.00438813
1929-03-22,-0.0119856,-0.0110512
1929-03-23,-0.00976176,-0.00887806
1929-03-25,-0.0308852,-0.0336927
1929-03-26,-0.0126475,-0.0287466
1929-03-27,0.0330703,0.0360757
1929-03-28,0.017354,0.0216163
1929-04-01,-0.0226894,-0.0196741
1929-04-02,0.0120226,0.0116652
1929-04-03,-0.0107409,-0.00541668
1929-04-04,0.0120055,0.00910422
1929-04-05,-0.00735602,-0.00371553
1929-04-06,0.00135178,0.001115
1929-04-08,-0.00924287,-0.00503735
1929-04-09,-0.00884625,-0.013725
1929-04-10,0.00495553,0.00270794
1929-04-11,0.0106961,0.00980705
1929-04-12,0.00611427,0.00964414
1929-04-13,1.22397e-06,0.00235342
1929-04-15,-0.00560367,-0.0012194
1929-04-16,0.000649011,-0.00131832
1929-04-17,0.0100839,0.00784198
1929-04-18,0.00400969,0.00515001
1929-04-19,-0.000381698,-0.000116853
1929-04-20,0.00208998,-0.00199722
1929-04-22,0.00874364,0.00580863
1929-04-23,0.00459261,0.00361798
1929-04-24,-0.00251338,-0.00118061
1929-04-25,-0.00587094,-0.00635513
1929-04-26,-0.000719518,-0.00215119
1929-04-27,0.0055767,0.00685668
1929-04-29,-0.00512002,-0.00465319
1929-04-30,0.0165514,0.0120508
1929-05-01,0.00156076,0.00274343
1929-05-02,0.00177693,0.00296694
1929-05-03,0.00768623,0.00529793
1929-05-04,0.00323485,0.00105725
1929-05-06,-0.00532796,-0.00592649
1929-05-07,-0.0065983,-0.00320912
1929-05-08,0.00123015,0.000772776
1929-05-09,-0.00564244,-0.00585872
1929-05-10,0.0118156,0.00902405
1929-05-11,-0.00309001,-0.000168117
1929-05-13,-0.0213616,-0.0204597
1929-05-14,0.00901695,0.00215409
1929-05-15,-0.0031357,-0.00122186
1929-05-16,0.00122806,-0.00197173
1929-05-17,0.00498249,0.00654792
1929-05-18,-0.00163037,-0.00308655
1929-05-20,-0.0195768,-0.0120195
1929-05-21,0.000820397,-0.00964851
1929-05-22,-0.031723,-0.0276317
1929-05-23,0.015584,0.00482816
1929-05-24,-0.00459454,0.00178156
1929-05-25,-0.0035867,-0.0050841
1929-05-27,-0.0320547,-0.0346415
1929-05-28,0.0113192,0.000186249
1929-05-29,0.00125094,0.00205134
1929-05-31,0.00595997,0.00089962
1929-06-01,0.00623909,0.00909177
1929-06-03,0.012999,0.0145783
1929-06-04,0.014215,0.0150513
1929-06-05,-0.00268956,-0.000574418
1929-06-06,0.00276348,0.00380355
1929-06-07,-0.00446082,-0.00434451
1929-06-08,-0.00329647,-0.00213286
1929-06-10,-0.00509727,-0.00468605
1929-06-11,0.00418238,0.00128758
1929-06-12,0.000241222,0.00149714
1929-06-13,0.0125657,0.00728873
1929-06-14,0.00340612,0.00462364
1929-06-15,0.00333787,0.00317119
1929-06-17,0.0122775,0.00648047
1929-06-18,0.00167386,0.00147143
1929-06-19,-0.00612825,-0.00352988
1929-06-20,0.00434289,0.00167982
1929-06-21,0.00692916,0.00384374
1929-06-22,0.00348338,0.00590335
1929-06-24,-0.00199068,-0.00111566
1929-06-25,0.00809594,0.00208211
1929-06-26,0.00582668,0.00426913
1929-06-27,0.000592523,-0.00132762
1929-06-28,0.00923894,0.00312228
1929-06-29,0.00846524,0.00483183
1929-07-01,0.00382407,0.00127907
1929-07-02,0.0112254,0.00688755
1929-07-03,0.00317327,0.00170348
1929-07-05,0.00491298,0.00469142
1929-07-06,0.00181159,0.00244146
1929-07-08,0.000468861,0.00407992
1929-07-09,0.00107967,0.00192582
1929-07-10,-0.00310181,-0.000300756
1929-07-11,0.00255754,9.11471e-05
1929-07-12,0.0092412,0.00372843
1929-07-13,0.00429957,0.00425289
1929-07-15,-0.00445633,-0.00267883
1929-07-16,0.00461286,0.00170957
1929-07-17,0.00292764,0.00333459
1929-07-18,-0.00113399,-0.00115935
1929-07-19,0.0033102,-0.000132457
1929-07-20,0.00157699,0.00171303
1929-07-22,-0.0114818,-0.00933685
1929-07-23,0.0104171,0.00465758
1929-07-24,-0.00514777,-0.00603872
1929-07-25,0.00525786,-0.000631696
1929-07-26,-0.00405555,-0.00234094
1929-07-27,-0.00422545,-0.00199766
1929-07-29,-0.0114603,-0.00863969
1929-07-30,0.00912679,0.00800855
1929-07-31,0.0108405,0.00786563
1929-08-01,0.00813315,0.00519594
1929-08-02,0.0090718,-0.00276018
1929-08-03,0.00584293,0.00300869
1929-08-05,-0.00606384,-0.00484125
1929-08-06,-0.0044017,-0.000935153
1929-08-07,-0.0100256,-0.00784268
1929-08-08,0.00928146,0.00366719
1929-08-09,-0.0359429,-0.0312362
1929-08-10,0.0163193,0.011934
1929-08-12,0.0148232,0.0138101
1929-08-13,0.00686991,0.0012658
1929-08-14,0.00139509,-0.00012666
1929-08-15,0.0031043,0.00284397
1929-08-16,0.0178634,0.0131801
1929-08-17,0.00271799,0.0028119
1929-08-19,0.00500423,0.00218828
1929-08-20,0.00340464,0.00206045
1929-08-21,-0.00364333,-0.00229075
1929-08-22,0.00842336,0.00288505
1929-08-23,0.00937022,0.00192108
1929-08-24,0.00238776,0.00114093
1929-08-26,-0.000158408,0.000835447
1929-08-27,-0.00074,0.000900591
1929-08-28,-2.60857e-05,0.00151617
1929-08-29,0.00842986,0.00620604
1929-08-30,0.0108551,0.00721761
1929-09-03,0.00373957,0.0019326
1929-09-04,-0.0053486,-0.00604578
1929-09-05,-0.0188949,-0.0112512
1929-09-06,0.0206164,0.0116886
1929-09-07,0.00327971,0.00303926
1929-09-09,-0.00581921,-0.00344065
1929-09-10,-0.0170144,-0.00740183
1929-09-11,0.0121899,0.00586731
1929-09-12,-0.00974665,-0.00439598
1929-09-13,0.00263099,0.00182777
1929-09-14,0.00280711,0.00323321
1929-09-16,0.0101575,0.00665812
1929-09-17,-0.00608863,-0.00249363
1929-09-18,0.00455497,0.00140343
1929-09-19,0.000722842,-0.000132084
1929-09-20,-0.00855465,-0.00612164
1929-09-21,-0.000934966,5.78369e-05
1929-09-23,-0.00262214,-0.00614071
1929-09-24,-0.014938,-0.0086138
1929-09-25,-0.00157536,-0.00641388
1929-09-26,0.00990559,0.00849751
1929-09-27,-0.0244075,-0.0177703
1929-09-28,0.00337988,0.00219523
1929-09-30,-0.00783433,-0.00359479
1929-10-01,-0.00681523,-0.0103446
1929-10-02,0.00748534,0.0084088
1929-10-03,-0.0365094,-0.0281588
1929-10-04,-0.0125327,-0.0218724
1929-10-05,0.0391598,0.0312329
1929-10-07,0.0176888,0.0227906
1929-10-08,-3.91904e-05,0.00616395
1929-10-09,-0.00179595,-0.00389723
1929-10-10,0.0141121,0.00943535
1929-10-11,-0.0013451,0.00256128
1929-10-14,-0.00496651,-0.0025453
1929-10-15,-0.00674584,-0.0021239
1929-10-16,-0.0301553,-0.0209482
1929-10-17,0.0103261,-0.00135226
1929-10-18,-0.022871,-0.0107414
1929-10-19,-0.027699,-0.0246651
1929-10-21,-0.0133327,-0.0241982
1929-10-22,0.0200425,0.020923
1929-10-23,-0.056369,-0.0503451
1929-10-24,-0.0383759,-0.0597017
1929-10-25,0.0157729,0.0235391
1929-10-26,-0.00315171,0.00920826
1929-10-28,-0.113021,-0.0952016
1929-10-29,-0.119539,-0.134856
1929-10-30,0.122155,0.125714
1929-10-31,0.0608608,0.0951054
1929-11-04,-0.0426431,-0.0136361
1929-11-06,-0.0970203,-0.0838187
1929-11-07,0.0222946,-0.00970778
1929-11-08,-4.40829e-05,0.0254961
1929-11-11,-0.055455,-0.043023
1929-11-12,-0.0589158,-0.0710844
1929-11-13,-0.0557676,-0.0703989
1929-11-14,0.0789269,0.0776306
1929-11-15,0.0616395,0.0851964
1929-11-18,-0.0116408,0.00302856
1929-11-19,0.0260089,0.0189404
1929-11-20,0.0243042,0.0246561
1929-11-21,0.0214828,0.0163695
1929-11-22,-0.00454268,0.00486118
1929-11-25,-0.011112,-0.00885808
1929-11-26,-0.0224556,-0.0202644
1929-11-27,0.0102477,0.00398176
1929-12-02,0.000378128,0.00159498
1929-12-03,0.0276414,0.0230867
1929-12-04,0.018291,0.0189621
1929-12-05,-0.00398389,0.00115734
1929-12-06,0.0201326,0.00823672
1929-12-07,0.0108201,0.0127454
1929-12-09,-0.00931793,0.000522234
1929-12-10,0.00359658,-0.00130561
1929-12-11,-0.00499803,-0.00172764
1929-12-12,-0.0490697,-0.0369526
1929-12-13,0.0193991,0.0105665
1929-12-14,0.0122114,0.0126187
1929-12-16,-0.0235478,-0.0140419
1929-12-17,0.00608883,-0.00194064
1929-12-18,-0.00520665,-0.00423443
1929-12-19,-0.0239098,-0.0289457
1929-12-20,-0.0321938,-0.039801
1929-12-21,0.0161221,0.0167236
1929-12-23,-0.0132256,-0.0154851
1929-12-24,0.0043243,0.00694643
1929-12-26,0.0209386,0.0127545
1929-12-27,-0.00232186,-0.00500286
1929-12-28,-0.00726512,-0.00872512
1929-12-30,0.00741451,-0.00771197
1929-12-31,0.0271121,0.044671
1930-01-02,-0.00959756,0.00431863
1930-01-03,0.00602577,0.00814541
1930-01-04,0.0071299,0.00865281
1930-01-06,0.000403947,0.0084689
1930-01-07,-0.00666557,-0.00167142
1930-01-08,-0.000456653,0.00498722
1930-01-09,0.0128177,0.00957044
1930-01-10,-0.00212465,0.00233549
1930-01-11,-0.00475192,-0.0022482
1930-01-13,0.00302363,0.00211277
1930-01-14,0.00167877,0.00480951
1930-01-15,0.00228176,0.000128314
1930-01-16,-0.00593746,-0.00318763
1930-01-17,-0.00780003,-0.00782468
1930-01-18,0.00222962,-0.000837019
1930-01-20,0.00261608,0.00845466
1930-01-21,0.00610931,0.00868921
1930-01-22,0.00132833,0.00707319
1930-01-23,0.00950407,0.0125646
1930-01-24,0.00694444,0.00837547
1930-01-25,0.00717594,0.0104967
1930-01-27,0.00315575,0.00406357
1930-01-28,-0.00513441,-0.00200193
1930-01-29,0.0100772,0.0087942
1930-01-30,0.0024782,0.00189699
1930-01-31,0.0138193,0.0136537
1930-02-01,0.00783806,0.00456941
1930-02-03,-0.00572625,-0.00110351
1930-02-04,0.00779533,0.00734423
1930-02-05,0.010581,0.00721848
1930-02-06,-0.00777015,-0.0024034
1930-02-07,-0.00174079,-0.00162512
1930-02-08,0.00853607,0.00543112
1930-02-10,-0.000753576,2.46121e-05
1930-02-11,0.00517455,0.00751392
1930-02-13,0.00171559,0.00693036
1930-02-14,0.000829166,0.00022973
1930-02-15,-0.00792032,0.00154652
1930-02-17,0.00566098,0.00335668
1930-02-18,0.00226959,0.00446873
1930-02-19,-0.006759,-0.00128995
1930-02-20,-0.0188814,-0.0183099
1930-02-21,0.0113818,0.0101557
1930-02-24,-0.00882736,-0.00583534
1930-02-25,-2.86066e-05,0.00129808
1930-02-26,0.0161049,0.0112154
1930-02-27,0.00295829,0.00346912
1930-02-28,0.00563351,0.00742645
1930-03-01,0.00636953,0.00590442
1930-03-03,-0.00137092,0.000999595
1930-03-04,0.0051164,0.00449812
1930-03-05,-0.0067716,-0.00476946
1930-03-06,0.00837741,0.00627255
1930-03-07,0.00123458,0.00227595
1930-03-08,0.00144791,0.00714257
1930-03-10,0.00441321,0.00671875
1930-03-11,0.001854,0.00375763
1930-03-12,-0.00807624,-0.00457435
1930-03-13,0.00434962,0.0034266
1930-03-14,-0.00682641,-0.000852415
1930-03-15,-0.00457709,-0.00048145
1930-03-17,0.012839,0.00921993
1930-03-18,0.00979857,0.0125829
1930-03-19,0.00377917,0.00464258
1930-03-20,0.00528914,0.00119262
1930-03-21,0.00564603,0.00616014
1930-03-22,-0.00840154,-0.00389366
1930-03-24,0.00973743,0.0159037
1930-03-25,0.000277413,0.00220698
1930-03-26,0.00992804,0.00483166
1930-03-27,-0.00163495,0.00262383
1930-03-28,0.00873738,0.00457347
1930-03-29,0.00833211,0.0136301
1930-03-31,0.00306947,0.00732556
1930-04-01,0.00750949,0.00583339
1930-04-02,-0.00965983,-0.00707918
1930-04-03,0.00301633,0.000686048
1930-04-04,0.0105445,0.00592772
1930-04-05,0.00495472,0.000631095
1930-04-07,-0.000209667,0.00333802
1930-04-08,-0.00629412,-0.00587895
1930-04-09,0.012792,0.00953362
1930-04-10,0.000427479,0.0022761
1930-04-11,-0.0035505,-0.00198975
1930-04-12,0.000126747,0.000669228
1930-04-14,-0.00253566,0.000579486
1930-04-15,-0.000158075,-0.00269037
1930-04-16,-0.00716206,-0.00803283
1930-04-17,0.00507522,0.00477057
1930-04-21,-0.0151649,-0.00771373
1930-04-22,0.00452159,-0.000238913
1930-04-23,0.00357426,0.0038314
1930-04-24,-0.00820831,-0.00869814
1930-04-25,-0.00214144,-0.00536886
1930-04-26,0.000159606,-0.00114324
1930-04-28,-0.0210621,-0.0206735
1930-04-29,-0.00453665,-0.0116312
1930-04-30,0.00775517,0.00883469
1930-05-01,-0.019202,-0.0109952
1930-05-02,-0.0248122,-0.0224616
1930-05-03,-0.0315551,-0.0362311
1930-05-05,-0.00169373,-0.0243677
1930-05-06,0.0316039,0.0420178
1930-05-07,-0.00922449,0.000627402
1930-05-08,0.00279979,-0.000478616
1930-05-09,0.00998829,0.00827233
1930-05-10,0.0139571,0.0114855
1930-05-12,-0.00036208,0.00419826
1930-05-13,0.010057,0.00648582
1930-05-14,0.00591604,0.00478298
1930-05-15,-0.0124285,-0.00666658
1930-05-16,0.0051485,0.00181683
1930-05-17,0.000422342,0.00265104
1930-05-19,-0.0181709,-0.0146119
1930-05-20,0.00130244,-0.00427864
1930-05-21,-0.00317344,-0.00173105
1930-05-22,0.00166507,0.000646992
1930-05-23,0.00988414,0.00745738
1930-05-24,0.0059399,0.00416558
1930-05-26,0.00138397,0.00330707
1930-05-27,0.000718259,-0.00164805
1930-05-28,0.00349669,0.000166925
1930-05-29,0.00485178,0.00533812
1930-06-02,-0.00165728,0.00014027
1930-06-03,-0.00817623,-0.00844826
1930-06-04,0.0028954,0.00215892
1930-06-05,-0.0137842,-0.0106055
1930-06-06,-0.0145054,-0.011699
1930-06-07,-0.0179865,-0.0174919
1930-06-09,-0.0296018,-0.0355512
1930-06-10,0.0213639,0.00752566
1930-06-11,-0.0316477,-0.023072
1930-06-12,-0.00492659,-0.011389
1930-06-13,0.00717472,0.0101903
1930-06-14,-0.0174527,-0.0077633
1930-06-16,-0.053791,-0.0592645
1930-06-17,-0.00222136,-0.0117532
1930-06-18,-0.033751,-0.0449431
1930-06-19,0.0429747,0.044861
1930-06-20,-0.0173981,-0.00517662
1930-06-21,-0.0258771,-0.022998
1930-06-23,0.0132744,0.000138131
1930-06-24,-0.0258335,-0.00950219
1930-06-25,0.00121449,-0.0171146
1930-06-26,0.0222307,0.0273223
1930-06-27,-0.0086699,-0.00571794
1930-06-28,0.00329159,0.00304874
1930-06-30,0.0250548,0.0274929
1930-07-01,-0.00681224,0.00461145
1930-07-02,0.00865022,0.00637375
1930-07-03,-0.00913491,-0.00502068
1930-07-07,-0.0172188,-0.0118059
1930-07-08,0.00365494,-0.00596484
1930-07-09,0.013664,0.0177357
1930-07-10,0.0212311,0.0156303
1930-07-11,-0.00884059,-0.0038449
1930-07-12,0.0153335,0.0088807
1930-07-14,0.018868,0.0205473
1930-07-15,0.00469586,0.0104134
1930-07-16,0.00695566,0.0075376
